Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Location,Device_Type,Account_Balance,Transaction_Status,Fraud_Label
TXN557230,CUST102465,4958.32,Credit,2024-07-01 16:39:00,Online Shopping,Chennai,POS Terminal,5342.96,Success,1
TXN543068,CUST102098,306.42,Deposit,2024-07-01 16:39:00,Fuel,Delhi,Web Browser,78115.06,Success,0
TXN510280,CUST101677,752.94,Credit,2024-07-01 16:41:00,Entertainment,Kolkata,Phone Banking,34247.62,Success,0
TXN534934,CUST101584,735.0,Debit,2024-07-01 16:41:00,Online Shopping,Ahmedabad,POS Terminal,34829.28,Success,0
TXN560437,CUST101634,2507.33,Deposit,2024-07-01 16:41:00,Electronics,London,Web Browser,41388.01,Success,0
TXN614273,CUST102472,4853.05,Debit,2024-07-01 16:43:00,ATM Withdrawal,Lucknow,Mobile App,103735.25,Success,0
TXN582932,CUST100278,783.15,Debit,2024-07-01 16:43:00,Utilities,Kochi,Web Browser,31322.6,Success,0
TXN610893,CUST102945,729.12,Debit,2024-07-01 16:47:00,Entertainment,Kolkata,Web Browser,119470.91,Success,0
TXN585295,CUST100867,9957.75,Credit,2024-07-01 16:48:00,Healthcare,Chandigarh,Web Browser,30853.17,Success,0
TXN500030,CUST100103,899.87,Transfer,2024-07-01 16:49:00,Travel,Dubai,Web Browser,38898.01,Success,0
TXN520281,CUST102755,507.65,Debit,2024-07-01 16:50:00,Restaurant,Chandigarh,Mobile App,61395.25,Success,0
TXN583288,CUST100321,13088.37,Transfer,2024-07-01 16:52:00,Money Transfer,Pune,Web Browser,29414.83,Success,0
TXN539554,CUST100131,3511.84,Online Payment,2024-07-01 16:54:00,ATM Withdrawal,Kochi,POS Terminal,23399.86,Success,0
TXN574823,CUST100773,498.13,Online Payment,2024-07-01 16:55:00,Fuel,Chandigarh,Mobile App,29000.93,Success,0
TXN609774,CUST100743,929.48,Credit,2024-07-01 16:58:00,Fuel,Mumbai,ATM,6452.91,Success,0
TXN524639,CUST100559,5816.84,Deposit,2024-07-01 17:01:00,Healthcare,Pune,Mobile App,21801.96,Success,0
TXN506906,CUST102155,9880.74,Deposit,2024-07-01 17:02:00,Online Shopping,Chandigarh,Mobile App,16438.48,Success,0
TXN608403,CUST100922,3212.67,Online Payment,2024-07-01 17:05:00,Healthcare,Ahmedabad,ATM,7611.39,Pending,0
TXN615850,CUST102790,1091.59,Deposit,2024-07-01 17:06:00,Fuel,Chandigarh,Web Browser,637228.63,Success,0
TXN531041,CUST101985,275.0,Credit,2024-07-01 17:07:00,Entertainment,Kochi,Mobile App,46699.66,Success,0
TXN608375,CUST101533,791.77,Transfer,2024-07-01 17:08:00,Utilities,Jaipur,Mobile App,39658.75,Failed,0
TXN598496,CUST102554,5005.0,Debit,2024-07-01 17:08:00,Travel,Chennai,Web Browser,22961.33,Success,0
TXN514928,CUST102488,4031.54,Transfer,2024-07-01 17:13:00,Healthcare,Pune,Mobile App,2232.26,Success,1
TXN618853,CUST100438,1483.29,Transfer,2024-07-01 17:15:00,Utilities,Lucknow,ATM,11345.19,Success,0
TXN572146,CUST102690,838.11,Online Payment,2024-07-01 17:15:00,Electronics,Kochi,Phone Banking,5735.12,Success,0
TXN548083,CUST101914,1087.46,Withdrawal,2024-07-01 17:19:00,Grocery,Delhi,Web Browser,68661.53,Success,0
TXN511275,CUST100555,1566.44,Transfer,2024-07-01 17:20:00,ATM Withdrawal,Bengaluru,Web Browser,36586.76,Success,0
TXN535427,CUST101386,8051.96,Transfer,2024-07-01 17:21:00,Fuel,Jaipur,Web Browser,550803.1,Success,0
TXN521958,CUST101052,4907.93,Transfer,2024-07-01 17:21:00,ATM Withdrawal,Chennai,Web Browser,21944.39,Success,0
TXN581214,CUST101953,371.27,Credit,2024-07-01 17:25:00,Restaurant,Dubai,Mobile App,43742.14,Success,0
TXN566033,CUST101069,1729.11,Withdrawal,2024-07-01 17:27:00,Restaurant,Kolkata,Web Browser,46054.7,Success,0
TXN582329,CUST101168,5642.0,Debit,2024-07-01 17:32:00,Travel,Chandigarh,Web Browser,42893.81,Success,0
TXN612281,CUST100114,232.3,Transfer,2024-07-01 17:36:00,Entertainment,Bengaluru,Mobile App,49755.25,Success,0
TXN557316,CUST101934,1863.58,Transfer,2024-07-01 17:38:00,Online Shopping,Jaipur,ATM,29974.16,Success,0
TXN591456,CUST101575,784.1,Deposit,2024-07-01 17:44:00,Online Shopping,Bengaluru,Mobile App,8637.21,Success,0
TXN545682,CUST102827,2549.51,Transfer,2024-07-01 17:45:00,Online Shopping,Bengaluru,Mobile App,325159.1,Success,0
TXN511290,CUST102609,4158.46,Debit,2024-07-01 17:47:00,ATM Withdrawal,Hyderabad,POS Terminal,61318.33,Success,0
TXN616015,CUST100333,107.92,Online Payment,2024-07-01 17:54:00,Entertainment,Chandigarh,Mobile App,1787.03,Success,0
TXN565671,CUST100478,4694.4,Credit,2024-07-01 17:59:00,ATM Withdrawal,Ahmedabad,ATM,0.0,Success,0
TXN553622,CUST100973,4016.57,Transfer,2024-07-01 18:03:00,Jewelry,Kochi,Phone Banking,10316.15,Success,0
TXN594444,CUST100896,636.66,Transfer,2024-07-01 18:06:00,Online Shopping,Kochi,POS Terminal,12668.24,Success,0
TXN614847,CUST101860,690.99,Debit,2024-07-01 18:08:00,Restaurant,Ahmedabad,Mobile App,33537.35,Success,0
TXN579305,CUST102671,7057.04,Withdrawal,2024-07-01 18:09:00,Travel,Kolkata,Mobile App,23055.9,Success,0
TXN606972,CUST102285,1743.31,Credit,2024-07-01 18:14:00,Electronics,Delhi,Web Browser,72862.36,Success,0
TXN507577,CUST101841,969.91,Online Payment,2024-07-01 18:14:00,ATM Withdrawal,Ahmedabad,Mobile App,32926.36,Success,0
TXN512425,CUST102331,108.75,Transfer,2024-07-01 18:15:00,Grocery,Hyderabad,POS Terminal,7230.78,Success,0
TXN514049,CUST102082,4753.28,Online Payment,2024-07-01 18:21:00,Electronics,Jaipur,Mobile App,19502.13,Success,0
TXN573334,CUST100683,3968.1,Deposit,2024-07-01 18:23:00,Electronics,Kolkata,Mobile App,101045.31,Success,0
TXN573221,CUST102142,1780.17,Transfer,2024-07-01 18:34:00,Online Shopping,Lucknow,ATM,37852.35,Success,0
TXN539809,CUST101266,6368.88,Credit,2024-07-01 18:43:00,Jewelry,Bengaluru,Web Browser,45647.63,Success,0
TXN607463,CUST102741,4080.75,Online Payment,2024-07-01 18:46:00,Travel,Chandigarh,Mobile App,28002.48,Success,0
TXN515680,CUST100167,1525.32,Withdrawal,2024-07-01 18:59:00,Healthcare,Chandigarh,Mobile App,13828.3,Success,0
TXN567424,CUST102770,8586.01,Transfer,2024-07-01 19:01:00,Jewelry,Bengaluru,POS Terminal,33464.98,Success,0
TXN527557,CUST101246,6702.35,Deposit,2024-07-01 19:02:00,Money Transfer,Ahmedabad,Web Browser,21667.69,Success,0
TXN547040,CUST101110,2247.43,Credit,2024-07-01 19:03:00,,Hyderabad,Web Browser,12610.24,Success,0
TXN551037,CUST100849,712.74,Credit,2024-07-01 19:04:00,Grocery,Singapore,POS Terminal,11911.97,Success,0
TXN542420,CUST102043,600.56,Debit,2024-07-01 19:06:00,Healthcare,Kochi,Web Browser,49268.77,Success,0
TXN581642,CUST102766,1787.47,Debit,2024-07-01 19:22:00,Online Shopping,Kolkata,Mobile App,7043.58,Success,0
TXN512049,CUST101898,37880.08,Withdrawal,2024-07-01 19:24:00,Travel,Mumbai,Phone Banking,7056.23,Success,0
TXN607380,CUST102868,3439.73,Withdrawal,2024-07-01 19:26:00,Healthcare,Kochi,Web Browser,13240.51,Success,0
TXN593881,CUST102201,1559.1,Debit,2024-07-01 19:27:00,Travel,Kochi,Web Browser,28162.63,Success,0
TXN580299,CUST101774,1186.39,Debit,2024-07-01 19:35:00,Grocery,Jaipur,POS Terminal,31416.52,Success,0
TXN538369,CUST100567,3956.3,Online Payment,2024-07-01 19:36:00,Money Transfer,Mumbai,Phone Banking,30667.29,Success,0
TXN507122,CUST102104,2750.77,Debit,2024-07-01 19:40:00,Travel,Ahmedabad,POS Terminal,13222.67,Success,0
TXN563879,CUST101467,2841.14,Transfer,2024-07-01 19:42:00,Healthcare,Bengaluru,Web Browser,30730.05,Success,0
TXN560095,CUST100739,1095.07,Deposit,2024-07-01 19:43:00,Electronics,Kolkata,Mobile App,60231.67,Success,0
TXN597267,CUST101145,599.49,Online Payment,2024-07-01 19:45:00,Grocery,Hyderabad,Mobile App,19391.78,Success,0
TXN570008,CUST101920,529.4,Debit,2024-07-01 19:55:00,Online Shopping,Pune,Web Browser,8679.8,Success,0
TXN520851,CUST100218,906.89,Debit,2024-07-01 19:56:00,Fuel,New York,Mobile App,9656.8,Success,0
TXN615017,CUST100172,3103.9,Debit,2024-07-01 19:58:00,Travel,Chennai,Web Browser,35650.05,Success,0
TXN557225,CUST100376,17278.71,Deposit,2024-07-01 20:01:00,Healthcare,Kochi,Web Browser,25007.5,Success,0
TXN605071,CUST102491,2397.06,Debit,2024-07-01 20:03:00,Fuel,Kolkata,Mobile App,67546.23,Success,0
TXN560965,CUST101354,574.48,Credit,2024-07-01 20:09:00,Online Shopping,Kochi,Web Browser,12814.94,Success,0
TXN604020,CUST100951,2578.88,Transfer,2024-07-01 20:13:00,Online Shopping,Chennai,Mobile App,16331.99,Success,0
TXN550222,CUST102195,5043.09,Debit,2024-07-01 20:19:00,Money Transfer,Chandigarh,ATM,37954.06,Success,0
TXN506966,CUST101417,1080.75,Credit,2024-07-01 20:21:00,Grocery,Pune,Mobile App,32073.4,Pending,0
TXN612290,CUST100333,880.26,Debit,2024-07-01 20:28:00,Electronics,Chandigarh,POS Terminal,6651.87,Success,0
TXN579343,CUST101246,7863.65,Deposit,2024-07-01 20:36:00,Money Transfer,Ahmedabad,Mobile App,13902.15,Success,0
TXN501354,CUST102418,327.39,Online Payment,2024-07-01 20:37:00,Online Shopping,Mumbai,Phone Banking,51636.57,Success,0
TXN577564,CUST102606,323.27,Withdrawal,2024-07-01 20:38:00,Utilities,Ahmedabad,Web Browser,20377.07,Success,0
TXN584635,CUST102053,177.42,Debit,2024-07-01 20:41:00,Entertainment,Chandigarh,Mobile App,43334.14,Success,0
TXN567554,CUST101320,2081.46,Debit,2024-07-01 21:00:00,ATM Withdrawal,Pune,Mobile App,6851.32,Success,0
TXN504856,CUST102404,1484.22,Online Payment,2024-07-01 21:22:00,Entertainment,Chandigarh,Phone Banking,82362.33,Success,0
TXN587187,CUST100549,292.08,Debit,2024-07-01 21:29:00,Entertainment,Kolkata,Phone Banking,91629.8,Success,0
TXN552899,CUST100995,1720.99,Debit,2024-07-01 21:35:00,ATM Withdrawal,Kolkata,POS Terminal,12164.94,Success,0
TXN543716,CUST101977,1329.05,Credit,2024-07-01 21:47:00,Fuel,Pune,Mobile App,,Failed,0
TXN569328,CUST102776,271.88,Credit,2024-07-01 21:50:00,Restaurant,Jaipur,Mobile App,13946.57,Success,0
TXN560292,CUST101321,1808.19,Transfer,2024-07-01 21:51:00,Grocery,Kolkata,Mobile App,23322.78,Success,0
TXN603177,CUST102316,1290.56,Credit,2024-07-01 22:01:00,Online Shopping,Bengaluru,Mobile App,18273.72,Failed,0
TXN580271,CUST100298,320.11,Debit,2024-07-01 22:56:00,Utilities,Mumbai,Mobile App,140236.98,Success,0
TXN603338,CUST102468,1156.24,Online Payment,2024-07-01 23:04:00,Online Shopping,Ahmedabad,Web Browser,69719.2,Success,0
TXN613472,CUST101340,8592.15,Withdrawal,2024-07-01 23:56:00,Jewelry,Delhi,Phone Banking,181699.22,Success,0
TXN500921,CUST102572,5746.6,Deposit,2024-07-02 00:03:00,Electronics,Lucknow,Mobile App,22011.83,Success,0
TXN614145,CUST101233,15742.45,Debit,2024-07-02 01:24:00,Money Transfer,Jaipur,Web Browser,6745.35,Success,0
TXN557386,CUST101293,2922.88,Withdrawal,2024-07-02 01:52:00,Fuel,Pune,ATM,51225.46,Success,0
TXN600810,CUST100190,4062.36,Debit,2024-07-02 03:01:00,Jewelry,Kochi,Mobile App,60390.84,Success,0
TXN530687,CUST102424,13763.6,Debit,2024-07-02 03:10:00,Jewelry,Kochi,Mobile App,33285.2,Failed,0
TXN598089,CUST101104,6834.99,Debit,2024-07-02 04:11:00,Jewelry,Delhi,Mobile App,33065.73,Success,0
TXN572867,CUST101648,3784.34,Online Payment,2024-07-02 04:17:00,Travel,Kochi,ATM,71864.31,Success,0
TXN536170,CUST100495,3468.87,Deposit,2024-07-02 05:07:00,ATM Withdrawal,Pune,Mobile App,197181.23,Success,0
TXN517870,CUST100723,682.77,Withdrawal,2024-07-02 05:39:00,Healthcare,Singapore,POS Terminal,37277.14,Success,0
TXN618729,CUST102997,430.05,Online Payment,2024-07-02 05:41:00,Entertainment,Bengaluru,Web Browser,60447.32,Success,0
TXN506706,CUST101798,12311.94,Debit,2024-07-02 05:52:00,Money Transfer,Bengaluru,Mobile App,26563.81,Success,0
TXN573458,CUST102278,898.39,Withdrawal,2024-07-02 06:05:00,Utilities,Chandigarh,Web Browser,65666.76,Success,0
TXN566547,CUST100057,899.33,Withdrawal,2024-07-02 06:08:00,ATM Withdrawal,Ahmedabad,Mobile App,65031.9,Failed,0
TXN568637,CUST100010,1340.98,Transfer,2024-07-02 06:10:00,Online Shopping,Hyderabad,Mobile App,29018.73,Success,0
TXN603046,CUST102712,195.08,Debit,2024-07-02 06:20:00,Grocery,Chennai,Mobile App,2838.21,Success,0
TXN545155,CUST100207,1409.63,Debit,2024-07-02 06:23:00,Restaurant,Jaipur,Web Browser,31175.15,Success,0
TXN566919,CUST100817,1198.28,Debit,2024-07-02 06:23:00,ATM Withdrawal,Pune,Web Browser,23421.89,Success,0
TXN589224,CUST102706,22850.63,Deposit,2024-07-02 06:54:00,Healthcare,Kochi,Mobile App,53703.07,Success,0
TXN589750,CUST102836,3567.68,Online Payment,2024-07-02 07:02:00,Entertainment,Jaipur,Phone Banking,44658.27,Success,0
TXN589896,CUST100383,465.23,Debit,2024-07-02 07:09:00,Travel,Pune,Mobile App,23822.77,Success,0
TXN555500,CUST102050,209.64,Transfer,2024-07-02 07:10:00,Utilities,London,Web Browser,199019.76,Failed,0
TXN592672,CUST101948,1294.11,Credit,2024-07-02 07:13:00,Restaurant,Mumbai,Phone Banking,42703.13,Success,0
TXN614577,CUST102751,8798.94,Deposit,2024-07-02 07:13:00,Jewelry,Lucknow,Mobile App,9952.12,Success,0
TXN611464,CUST101434,1175.77,Debit,2024-07-02 07:25:00,Online Shopping,Bengaluru,Web Browser,35731.73,Success,0
TXN562350,CUST100138,1468.0,Online Payment,2024-07-02 07:25:00,Electronics,Lucknow,Web Browser,47009.21,Success,0
TXN592171,CUST101173,25555.98,Debit,2024-07-02 07:26:00,Electronics,Lucknow,Web Browser,7362.68,Success,0
TXN582582,CUST102425,3511.58,Transfer,2024-07-02 07:30:00,Healthcare,Lucknow,Mobile App,32332.56,Success,0
TXN617529,CUST100083,168.22,Online Payment,2024-07-02 07:34:00,Restaurant,Bengaluru,POS Terminal,21612.85,Success,0
TXN602646,CUST102052,5553.25,Withdrawal,2024-07-02 07:38:00,Online Shopping,Kolkata,Mobile App,45330.51,Success,0
TXN590083,CUST100411,330.91,Deposit,2024-07-02 07:42:00,Restaurant,Dubai,POS Terminal,14467.79,Success,0
TXN607732,CUST101109,1198.93,Deposit,2024-07-02 07:42:00,Entertainment,Bengaluru,Web Browser,32097.82,Success,0
TXN531380,CUST100417,7250.22,Transfer,2024-07-02 07:52:00,ATM Withdrawal,Lucknow,Mobile App,,Success,0
TXN581624,CUST100196,487.46,Online Payment,2024-07-02 08:10:00,Online Shopping,Ahmedabad,Mobile App,44352.6,Success,0
TXN597750,CUST101585,3815.5,Credit,2024-07-02 08:14:00,Fuel,Kochi,ATM,21250.03,Success,0
TXN538841,CUST102006,1568.98,Transfer,2024-07-02 08:15:00,Entertainment,Pune,Web Browser,11627.97,Success,0
TXN560916,CUST102583,2027.63,Debit,2024-07-02 08:27:00,Online Shopping,Bengaluru,Mobile App,40801.82,Success,0
TXN576865,CUST100832,137.32,Withdrawal,2024-07-02 08:29:00,Grocery,Hyderabad,Mobile App,100898.88,Success,0
TXN585604,CUST102555,693.83,Credit,2024-07-02 08:33:00,Online Shopping,Jaipur,Mobile App,13158.1,Success,0
TXN605162,CUST102928,3747.11,Deposit,2024-07-02 08:38:00,Electronics,Hyderabad,Phone Banking,102814.68,Success,0
TXN516315,CUST102235,6206.85,Withdrawal,2024-07-02 08:45:00,ATM Withdrawal,Kochi,POS Terminal,96260.7,Success,0
TXN514145,CUST100743,280.85,Deposit,2024-07-02 08:46:00,Entertainment,Mumbai,POS Terminal,9919.52,Success,0
TXN525846,CUST101445,2013.02,Debit,2024-07-02 08:48:00,Travel,Ahmedabad,Phone Banking,13459.08,Success,0
TXN517618,CUST100747,104.21,Debit,2024-07-02 08:48:00,Grocery,Kolkata,Web Browser,17639.91,Success,0
TXN500699,CUST102344,27100.57,Debit,2024-07-02 08:52:00,Jewelry,Lucknow,ATM,26195.17,Success,0
TXN619037,CUST101921,832.2,Withdrawal,2024-07-02 08:55:00,Money Transfer,Chennai,Phone Banking,27850.6,Success,0
TXN616497,CUST100570,1083.59,Debit,2024-07-02 08:56:00,Utilities,Hyderabad,ATM,9370.21,Success,0
TXN519951,CUST100481,884.89,Credit,2024-07-02 09:00:00,Online Shopping,Bengaluru,Mobile App,17653.33,Success,0
TXN612409,CUST101992,964.39,Withdrawal,2024-07-02 09:03:00,Healthcare,Hyderabad,Mobile App,98045.21,Success,0
TXN613991,CUST102166,4393.26,Transfer,2024-07-02 09:05:00,Online Shopping,Kochi,POS Terminal,12372.43,Success,0
TXN545298,CUST100694,226.59,Transfer,2024-07-02 09:06:00,Entertainment,Kochi,Mobile App,11594.23,Success,0
TXN527775,CUST100482,4756.93,Online Payment,2024-07-02 09:10:00,ATM Withdrawal,Ahmedabad,Web Browser,45304.0,Success,0
TXN524392,CUST102662,4204.16,Debit,2024-07-02 09:13:00,Electronics,Kochi,Web Browser,42892.2,Success,0
TXN543767,CUST102033,2998.28,Debit,2024-07-02 09:13:00,Money Transfer,Kolkata,POS Terminal,22115.43,Success,0
TXN522702,CUST100596,2810.77,Debit,2024-07-02 09:17:00,Travel,Jaipur,ATM,45913.59,Success,0
TXN554395,CUST100634,918.32,Credit,2024-07-02 09:19:00,Grocery,Mumbai,Mobile App,17916.67,Success,0
TXN523996,CUST100060,7866.63,Credit,2024-07-02 09:22:00,Travel,Jaipur,ATM,309513.61,Success,0
TXN592713,CUST102023,510.18,Deposit,2024-07-02 09:23:00,Entertainment,Chennai,Web Browser,48245.33,Success,0
TXN537788,CUST100350,11516.63,Online Payment,2024-07-02 09:25:00,Healthcare,Ahmedabad,POS Terminal,119641.23,Success,0
TXN587815,CUST100917,1606.14,Deposit,2024-07-02 09:28:00,Jewelry,Delhi,ATM,59420.68,Success,0
TXN552728,CUST100598,2145.83,Transfer,2024-07-02 09:28:00,Entertainment,London,Web Browser,32372.04,Success,0
TXN506606,CUST101630,512.53,Online Payment,2024-07-02 09:29:00,Fuel,Pune,Phone Banking,30646.62,Success,0
TXN561599,CUST101942,3040.86,Debit,2024-07-02 09:34:00,Money Transfer,Kolkata,POS Terminal,26739.27,Success,0
TXN574954,CUST100927,2631.35,Transfer,2024-07-02 09:34:00,ATM Withdrawal,Chandigarh,Web Browser,13192.02,Success,0
TXN530248,CUST101456,1207.02,Debit,2024-07-02 09:37:00,ATM Withdrawal,Dubai,POS Terminal,149568.07,Success,0
TXN583284,CUST102983,771.35,Deposit,2024-07-02 09:46:00,Utilities,Ahmedabad,Mobile App,34716.92,Success,0
TXN561559,CUST100790,430.09,Online Payment,2024-07-02 09:52:00,Restaurant,Bengaluru,Web Browser,91188.12,Success,0
TXN580156,CUST100748,573.23,Debit,2024-07-02 09:52:00,Restaurant,Lucknow,ATM,64872.19,Success,0
TXN572726,CUST100817,13534.26,Debit,2024-07-02 09:53:00,Travel,Pune,Mobile App,21375.93,Success,0
TXN596628,CUST101528,5520.9,Debit,2024-07-02 09:57:00,Travel,Delhi,Web Browser,31558.14,Success,0
TXN596890,CUST101327,1412.62,Transfer,2024-07-02 10:01:00,Utilities,Ahmedabad,ATM,44225.47,Success,0
TXN537729,CUST102472,2809.79,Deposit,2024-07-02 10:08:00,Travel,Lucknow,Phone Banking,96957.48,Success,0
TXN593782,CUST102962,280.57,Debit,2024-07-02 10:14:00,Entertainment,Delhi,POS Terminal,34078.27,Success,0
TXN558337,CUST100200,457.35,Online Payment,2024-07-02 10:18:00,Grocery,Lucknow,Mobile App,18003.78,Success,0
TXN514285,CUST101917,1965.86,Online Payment,2024-07-02 10:20:00,Jewelry,Lucknow,Mobile App,27660.33,Success,0
TXN601665,CUST102269,1780.0,Debit,2024-07-02 10:21:00,Healthcare,Chandigarh,POS Terminal,19280.04,Success,0
TXN562136,CUST102761,397.32,Credit,2024-07-02 10:22:00,Online Shopping,Ahmedabad,Mobile App,59306.09,Success,0
TXN523380,CUST101516,1308.0,Debit,2024-07-02 10:23:00,Entertainment,Delhi,Web Browser,35774.32,Failed,0
TXN612748,CUST101118,973.9,Credit,2024-07-02 10:25:00,Electronics,Chennai,Mobile App,29906.68,Success,0
TXN517238,CUST101803,173.27,Transfer,2024-07-02 10:27:00,Fuel,Jaipur,Mobile App,17067.31,Success,0
TXN544396,CUST100483,2732.38,Debit,2024-07-02 10:37:00,Online Shopping,Chennai,POS Terminal,44844.46,Success,0
TXN550451,CUST102958,1663.99,Online Payment,2024-07-02 10:38:00,Utilities,Chennai,Web Browser,170357.65,Success,0
TXN615646,CUST100644,838.14,Debit,2024-07-02 10:45:00,Healthcare,Ahmedabad,ATM,40151.61,Success,0
TXN564478,CUST100952,662.99,Credit,2024-07-02 10:47:00,ATM Withdrawal,Chennai,POS Terminal,36702.57,Success,0
TXN534112,CUST101896,1725.39,Transfer,2024-07-02 10:49:00,Healthcare,Jaipur,ATM,4975.18,Success,0
TXN508876,CUST101993,1250.68,Deposit,2024-07-02 10:55:00,Entertainment,Mumbai,ATM,103177.22,Success,0
TXN596194,CUST101492,355.38,Transfer,2024-07-02 10:55:00,Electronics,Jaipur,POS Terminal,73891.94,Success,0
TXN576566,CUST100151,919.17,Credit,2024-07-02 10:55:00,Grocery,Kochi,Mobile App,15843.17,Success,0
TXN588470,CUST102229,5844.93,Online Payment,2024-07-02 10:56:00,Jewelry,Jaipur,Mobile App,152128.33,Success,0
TXN527359,CUST101688,152.82,Online Payment,2024-07-02 10:57:00,Online Shopping,Ahmedabad,Web Browser,28083.36,Success,0
TXN520030,CUST102135,419.07,Transfer,2024-07-02 11:00:00,Fuel,Pune,Mobile App,18597.48,Success,0
TXN503279,CUST100887,8430.42,Transfer,2024-07-02 11:01:00,Electronics,Delhi,POS Terminal,83335.42,Success,0
TXN591774,CUST101907,42.84,Withdrawal,2024-07-02 11:02:00,Restaurant,Mumbai,Web Browser,45627.88,Success,0
TXN606593,CUST100103,1475.99,Debit,2024-07-02 11:03:00,Utilities,Dubai,Mobile App,38643.56,Success,0
TXN560801,CUST101978,6041.94,Online Payment,2024-07-02 11:04:00,Electronics,New York,Mobile App,49598.25,Success,0
TXN540336,CUST100902,25686.61,Transfer,2024-07-02 11:06:00,Travel,Mumbai,Mobile App,54305.13,Success,0
TXN540922,CUST100472,667.43,Online Payment,2024-07-02 11:11:00,Fuel,Delhi,Web Browser,10475.84,Success,0
TXN534922,CUST102878,1458.16,Deposit,2024-07-02 11:11:00,Healthcare,Pune,Web Browser,53963.89,Success,0
TXN590463,CUST102855,532.75,Debit,2024-07-02 11:13:00,Grocery,Kochi,Mobile App,13478.6,Success,0
TXN570249,CUST100716,756.49,Debit,2024-07-02 11:15:00,Restaurant,Ahmedabad,Mobile App,25064.55,Success,0
TXN594125,CUST102613,144.12,Debit,2024-07-02 11:19:00,Restaurant,Delhi,ATM,171263.94,Success,0
TXN602632,CUST100009,1256.27,Transfer,2024-07-02 11:20:00,Utilities,Kolkata,Mobile App,34646.43,Success,0
TXN506733,CUST101295,7191.32,Deposit,2024-07-02 11:24:00,Jewelry,Hyderabad,Web Browser,10356.88,Success,0
TXN532731,CUST100616,1878.48,Transfer,2024-07-02 11:24:00,Money Transfer,Lucknow,POS Terminal,61873.25,Pending,0
TXN529673,CUST102225,23519.62,Transfer,2024-07-02 11:25:00,Money Transfer,Chennai,Mobile App,18115.29,Success,0
TXN579354,CUST100630,733.52,Transfer,2024-07-02 11:29:00,Fuel,London,Mobile App,21028.03,Success,0
TXN519788,CUST102562,790.13,Deposit,2024-07-02 11:30:00,Restaurant,Hyderabad,Mobile App,48123.53,Success,0
TXN586143,CUST101626,127.24,Online Payment,2024-07-02 11:32:00,Restaurant,Hyderabad,Phone Banking,10938.43,Success,0
TXN523590,CUST100936,153.02,Debit,2024-07-02 11:33:00,Grocery,Kochi,ATM,61264.92,Success,0
TXN618102,CUST100910,4456.59,Deposit,2024-07-02 11:40:00,Travel,Lucknow,Mobile App,196165.08,Success,0
